Input	Input Type	MGI Gene/Marker ID	Symbol	Name	Feature Type
MGI:1919018	MGI	MGI:1919018	Vwce	von Willebrand factor C and EGF domains	protein coding gene
MGI:2685313	MGI	MGI:2685313	Vwde	von Willebrand factor D and EGF domains	protein coding gene
MGI:98941	MGI	MGI:98941	Vwf	Von Willebrand factor	protein coding gene
MGI:1924232	MGI	MGI:1924232	Vxn	vexin	protein coding gene
MGI:2387357	MGI	MGI:2387357	Wac	WW domain containing adaptor with coiled-coil	protein coding gene
MGI:98943	MGI	MGI:98943	Wap	whey acidic protein	protein coding gene
MGI:2675859	MGI	MGI:2675859	Wapl	WAPL cohesin release factor	protein coding gene
MGI:104630	MGI	MGI:104630	Wars1	tryptophanyl-tRNA synthetase1	protein coding gene
MGI:1917810	MGI	MGI:1917810	Wars2	tryptophanyl tRNA synthetase 2 (mitochondrial)	protein coding gene
MGI:105059	MGI	MGI:105059	Was	Wiskott-Aldrich syndrome	protein coding gene
MGI:1890563	MGI	MGI:1890563	Wasf1	WASP family, member 1	protein coding gene
MGI:1098641	MGI	MGI:1098641	Wasf2	WASP family, member 2	protein coding gene
MGI:2658986	MGI	MGI:2658986	Wasf3	WASP family, member 3	protein coding gene
MGI:1916017	MGI	MGI:1916017	Washc1	WASH complex subunit 1	protein coding gene
MGI:106463	MGI	MGI:106463	Washc2	WASH complex subunit 2	protein coding gene
MGI:1914532	MGI	MGI:1914532	Washc3	WASH complex subunit 3	protein coding gene
MGI:2441787	MGI	MGI:2441787	Washc4	WASH complex subunit 4	protein coding gene
MGI:2146110	MGI	MGI:2146110	Washc5	WASH complex subunit 5	protein coding gene
MGI:1920428	MGI	MGI:1920428	Wasl	WASP like actin nucleation promoting factor	protein coding gene
MGI:104710	MGI	MGI:104710	Wbp1	WW domain binding protein 1	protein coding gene
MGI:1891823	MGI	MGI:1891823	Wbp11	WW domain binding protein 11	protein coding gene
MGI:107577	MGI	MGI:107577	Wbp1l	WW domain binding protein 1 like	protein coding gene
MGI:104709	MGI	MGI:104709	Wbp2	WW domain binding protein 2	protein coding gene
MGI:1921966	MGI	MGI:1921966	Wbp2nl	WBP2 N-terminal like	protein coding gene
MGI:109568	MGI	MGI:109568	Wbp4	WW domain binding protein 4	protein coding gene
MGI:3040699	MGI	MGI:3040699	Wdcp	WD repeat and coiled coil containing	protein coding gene
MGI:1916618	MGI	MGI:1916618	Wdfy1	WD repeat and FYVE domain containing 1	protein coding gene
MGI:2442811	MGI	MGI:2442811	Wdfy2	WD repeat and FYVE domain containing 2	protein coding gene
MGI:1096875	MGI	MGI:1096875	Wdfy3	WD repeat and FYVE domain containing 3	protein coding gene
MGI:3584510	MGI	MGI:3584510	Wdfy4	WD repeat and FYVE domain containing 4	protein coding gene
MGI:2443514	MGI	MGI:2443514	Wdhd1	WD repeat and HMG-box DNA binding protein 1	protein coding gene
MGI:2144467	MGI	MGI:2144467	Wdpcp	WD repeat containing planar cell polarity effector	protein coding gene
MGI:1337100	MGI	MGI:1337100	Wdr1	WD repeat domain 1	protein coding gene
MGI:1920230	MGI	MGI:1920230	Wdr11	WD repeat domain 11	protein coding gene
MGI:1927241	MGI	MGI:1927241	Wdr12	WD repeat domain 12	protein coding gene
MGI:1914661	MGI	MGI:1914661	Wdr13	WD repeat domain 13	protein coding gene
MGI:2158400	MGI	MGI:2158400	Wdr18	WD repeat domain 18	protein coding gene
MGI:2443231	MGI	MGI:2443231	Wdr19	WD repeat domain 19	protein coding gene
MGI:1916891	MGI	MGI:1916891	Wdr20	WD repeat domain 20	protein coding gene
MGI:1918198	MGI	MGI:1918198	Wdr20rt	WD repeat domain 20, retrogene	protein coding gene
MGI:2446285	MGI	MGI:2446285	Wdr24	WD repeat domain 24	protein coding gene
MGI:1923825	MGI	MGI:1923825	Wdr26	WD repeat domain 26	protein coding gene
MGI:1918932	MGI	MGI:1918932	Wdr27	WD repeat domain 27	protein coding gene
MGI:2443143	MGI	MGI:2443143	Wdr3	WD repeat domain 3	protein coding gene
MGI:1921570	MGI	MGI:1921570	Wdr33	WD repeat domain 33	protein coding gene
MGI:1921932	MGI	MGI:1921932	Wdr35	WD repeat domain 35	protein coding gene
MGI:1917819	MGI	MGI:1917819	Wdr36	WD repeat domain 36	protein coding gene
MGI:1920393	MGI	MGI:1920393	Wdr37	WD repeat domain 37	protein coding gene
MGI:1889002	MGI	MGI:1889002	Wdr4	WD repeat domain 4	protein coding gene
MGI:2445123	MGI	MGI:2445123	Wdr41	WD repeat domain 41	protein coding gene
MGI:1919765	MGI	MGI:1919765	Wdr43	WD repeat domain 43	protein coding gene
MGI:1919654	MGI	MGI:1919654	Wdr44	WD repeat domain 44	protein coding gene
MGI:1859606	MGI	MGI:1859606	Wdr45	WD repeat domain 45	protein coding gene
MGI:1914090	MGI	MGI:1914090	Wdr45b	WD repeat domain 45B	protein coding gene
MGI:1931871	MGI	MGI:1931871	Wdr46	WD repeat domain 46	protein coding gene
MGI:2139593	MGI	MGI:2139593	Wdr47	WD repeat domain 47	protein coding gene
MGI:1914811	MGI	MGI:1914811	Wdr48	WD repeat domain 48	protein coding gene
MGI:2155884	MGI	MGI:2155884	Wdr5	WD repeat domain 5	protein coding gene
MGI:1922909	MGI	MGI:1922909	Wdr54	WD repeat domain 54	protein coding gene
MGI:1915186	MGI	MGI:1915186	Wdr55	WD repeat domain 55	protein coding gene
MGI:2442115	MGI	MGI:2442115	Wdr59	WD repeat domain 59	protein coding gene
MGI:1930140	MGI	MGI:1930140	Wdr6	WD repeat domain 6	protein coding gene
MGI:1923696	MGI	MGI:1923696	Wdr62	WD repeat domain 62	protein coding gene
MGI:1860197	MGI	MGI:1860197	Wdr7	WD repeat domain 7	protein coding gene
MGI:1921020	MGI	MGI:1921020	Wdr70	WD repeat domain 70	protein coding gene
MGI:3583957	MGI	MGI:3583957	Wdr72	WD repeat domain 72	protein coding gene
MGI:1919218	MGI	MGI:1919218	Wdr73	WD repeat domain 73	protein coding gene
MGI:2147427	MGI	MGI:2147427	Wdr74	WD repeat domain 74	protein coding gene
MGI:1920924	MGI	MGI:1920924	Wdr75	WD repeat domain 75	protein coding gene
MGI:1926186	MGI	MGI:1926186	Wdr76	WD repeat domain 76	protein coding gene
MGI:1917715	MGI	MGI:1917715	Wdr77	WD repeat domain 77	protein coding gene
MGI:2681828	MGI	MGI:2681828	Wdr81	WD repeat domain 81	protein coding gene
MGI:1924555	MGI	MGI:1924555	Wdr82	WD repeat domain containing 82	protein coding gene
MGI:1915086	MGI	MGI:1915086	Wdr83	WD repeat domain containing 83	protein coding gene
MGI:3041257	MGI	MGI:3041257	Wdr83os	WD repeat domain 83 opposite strand	protein coding gene
MGI:1921267	MGI	MGI:1921267	Wdr90	WD repeat domain 90	protein coding gene
MGI:2141558	MGI	MGI:2141558	Wdr91	WD repeat domain 91	protein coding gene
MGI:3646885	MGI	MGI:3646885	Wdr93	WD repeat domain 93	protein coding gene
MGI:1919387	MGI	MGI:1919387	Wdsub1	WD repeat, SAM and U-box domain containing 1	protein coding gene
MGI:103075	MGI	MGI:103075	Wee1	WEE 1 homolog 1 (S. pombe)	protein coding gene
MGI:3027899	MGI	MGI:3027899	Wee2	WEE1 homolog 2 (S. pombe)	protein coding gene
MGI:1915116	MGI	MGI:1915116	Wfdc1	WAP four-disulfide core domain 1	protein coding gene
MGI:3651686	MGI	MGI:3651686	Wfdc11	WAP four-disulfide core domain 11	protein coding gene
MGI:2183434	MGI	MGI:2183434	Wfdc12	WAP four-disulfide core domain 12	protein coding gene
MGI:3582777	MGI	MGI:3582777	Wfdc13	WAP four-disulfide core domain 13	protein coding gene
MGI:1915471	MGI	MGI:1915471	Wfdc15a	WAP four-disulfide core domain 15A	protein coding gene
MGI:2445041	MGI	MGI:2445041	Wfdc15b	WAP four-disulfide core domain 15B	protein coding gene
MGI:3649773	MGI	MGI:3649773	Wfdc17	WAP four-disulfide core domain 17	protein coding gene
MGI:107506	MGI	MGI:107506	Wfdc18	WAP four-disulfide core domain 18	protein coding gene
MGI:1914951	MGI	MGI:1914951	Wfdc2	WAP four-disulfide core domain 2	protein coding gene
MGI:1913357	MGI	MGI:1913357	Wfdc21	WAP four-disulfide core domain 21	protein coding gene
MGI:1923897	MGI	MGI:1923897	Wfdc3	WAP four-disulfide core domain 3	protein coding gene
MGI:2684968	MGI	MGI:2684968	Wfdc6a	WAP four-disulfide core domain 6A	protein coding gene
MGI:3575430	MGI	MGI:3575430	Wfdc6b	WAP four-disulfide core domain 6B	protein coding gene
MGI:2685552	MGI	MGI:2685552	Wfdc8	WAP four-disulfide core domain 8	protein coding gene
MGI:3652032	MGI	MGI:3652032	Wfdc9	WAP four-disulfide core domain 9	protein coding gene
MGI:2670967	MGI	MGI:2670967	Wfikkn1	WAP, FS, Ig, KU, and NTR-containing protein 1	protein coding gene
MGI:2669209	MGI	MGI:2669209	Wfikkn2	WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 2	protein coding gene
MGI:1328355	MGI	MGI:1328355	Wfs1	wolframin ER transmembrane glycoprotein	protein coding gene
MGI:2142282	MGI	MGI:2142282	Whamm	WAS protein homolog associated with actin, golgi membranes and microtubules	protein coding gene
MGI:2682003	MGI	MGI:2682003	Whrn	whirlin	protein coding gene
MGI:1344332	MGI	MGI:1344332	Wif1	Wnt inhibitory factor 1	protein coding gene
MGI:2178801	MGI	MGI:2178801	Wipf1	WAS/WASL interacting protein family, member 1	protein coding gene
MGI:1924462	MGI	MGI:1924462	Wipf2	WAS/WASL interacting protein family, member 2	protein coding gene
MGI:3044681	MGI	MGI:3044681	Wipf3	WAS/WASL interacting protein family, member 3	protein coding gene
MGI:1261864	MGI	MGI:1261864	Wipi1	WD repeat domain, phosphoinositide interacting 1	protein coding gene
MGI:1923831	MGI	MGI:1923831	Wipi2	WD repeat domain, phosphoinositide interacting 2	protein coding gene
MGI:1332638	MGI	MGI:1332638	Wiz	widely-interspaced zinc finger motifs	protein coding gene
MGI:1915401	MGI	MGI:1915401	Wls	wntless WNT ligand secretion mediator	protein coding gene
MGI:2442092	MGI	MGI:2442092	Wnk1	WNK lysine deficient protein kinase 1	protein coding gene
MGI:1922857	MGI	MGI:1922857	Wnk2	WNK lysine deficient protein kinase 2	protein coding gene
MGI:2652875	MGI	MGI:2652875	Wnk3	WNK lysine deficient protein kinase 3	protein coding gene
MGI:1917097	MGI	MGI:1917097	Wnk4	WNK lysine deficient protein kinase 4	protein coding gene
MGI:98953	MGI	MGI:98953	Wnt1	wingless-type MMTV integration site family, member 1	protein coding gene
MGI:108071	MGI	MGI:108071	Wnt10a	wingless-type MMTV integration site family, member 10A	protein coding gene
MGI:108061	MGI	MGI:108061	Wnt10b	wingless-type MMTV integration site family, member 10B	protein coding gene
MGI:101948	MGI	MGI:101948	Wnt11	wingless-type MMTV integration site family, member 11	protein coding gene
MGI:2136018	MGI	MGI:2136018	Wnt16	wingless-type MMTV integration site family, member 16	protein coding gene
MGI:98954	MGI	MGI:98954	Wnt2	wingless-type MMTV integration site family, member 2	protein coding gene
MGI:1261834	MGI	MGI:1261834	Wnt2b	wingless-type MMTV integration site family, member 2B	protein coding gene
MGI:98955	MGI	MGI:98955	Wnt3	wingless-type MMTV integration site family, member 3	protein coding gene
MGI:98956	MGI	MGI:98956	Wnt3a	wingless-type MMTV integration site family, member 3A	protein coding gene
MGI:98957	MGI	MGI:98957	Wnt4	wingless-type MMTV integration site family, member 4	protein coding gene
MGI:98958	MGI	MGI:98958	Wnt5a	wingless-type MMTV integration site family, member 5A	protein coding gene
MGI:98959	MGI	MGI:98959	Wnt5b	wingless-type MMTV integration site family, member 5B	protein coding gene
MGI:98960	MGI	MGI:98960	Wnt6	wingless-type MMTV integration site family, member 6	protein coding gene
MGI:98961	MGI	MGI:98961	Wnt7a	wingless-type MMTV integration site family, member 7A	protein coding gene
MGI:98962	MGI	MGI:98962	Wnt7b	wingless-type MMTV integration site family, member 7B	protein coding gene
MGI:107924	MGI	MGI:107924	Wnt8a	wingless-type MMTV integration site family, member 8A	protein coding gene
MGI:109485	MGI	MGI:109485	Wnt8b	wingless-type MMTV integration site family, member 8B	protein coding gene
MGI:2446084	MGI	MGI:2446084	Wnt9a	wingless-type MMTV integration site family, member 9A	protein coding gene
MGI:1197020	MGI	MGI:1197020	Wnt9b	wingless-type MMTV integration site family, member 9B	protein coding gene
MGI:2384933	MGI	MGI:2384933	Wrap53	WD repeat containing, antisense to Trp53	protein coding gene
MGI:1891749	MGI	MGI:1891749	Wrap73	WD repeat containing, antisense to Trp73	protein coding gene
MGI:109635	MGI	MGI:109635	Wrn	Werner syndrome RecQ like helicase	protein coding gene
MGI:1926153	MGI	MGI:1926153	Wrnip1	Werner helicase interacting protein 1	protein coding gene
MGI:1926139	MGI	MGI:1926139	Wsb1	WD repeat and SOCS box-containing 1	protein coding gene
MGI:2144041	MGI	MGI:2144041	Wsb2	WD repeat and SOCS box-containing 2	protein coding gene
MGI:2448493	MGI	MGI:2448493	Wscd1	WSC domain containing 1	protein coding gene
MGI:2445030	MGI	MGI:2445030	Wscd2	WSC domain containing 2	protein coding gene
MGI:98968	MGI	MGI:98968	Wt1	WT1 transcription factor	protein coding gene
MGI:1926395	MGI	MGI:1926395	Wtap	WT1 associating protein	protein coding gene
MGI:2141920	MGI	MGI:2141920	Wtip	WT1 interacting protein	protein coding gene
MGI:2388637	MGI	MGI:2388637	Wwc1	WW, C2 and coiled-coil domain containing 1	protein coding gene
MGI:1261872	MGI	MGI:1261872	Wwc2	WW, C2 and coiled-coil domain containing 2	protein coding gene
MGI:1931237	MGI	MGI:1931237	Wwox	WW domain-containing oxidoreductase	protein coding gene
MGI:1861728	MGI	MGI:1861728	Wwp1	WW domain containing E3 ubiquitin protein ligase 1	protein coding gene
MGI:1914144	MGI	MGI:1914144	Wwp2	WW domain containing E3 ubiquitin protein ligase 2	protein coding gene
MGI:1917649	MGI	MGI:1917649	Wwtr1	WW domain containing transcription regulator 1	protein coding gene
MGI:1914689	MGI	MGI:1914689	Xab2	XPA binding protein 2	protein coding gene
MGI:3772572	MGI	MGI:3772572	Xaf1	XIAP associated factor 1	protein coding gene
MGI:98970	MGI	MGI:98970	Xbp1	X-box binding protein 1	protein coding gene
MGI:104593	MGI	MGI:104593	Xcl1	chemokine (C motif) ligand 1	protein coding gene
MGI:1346338	MGI	MGI:1346338	Xcr1	chemokine (C motif) receptor 1	protein coding gene
MGI:98973	MGI	MGI:98973	Xdh	xanthine dehydrogenase	protein coding gene
MGI:107572	MGI	MGI:107572	Xiap	X-linked inhibitor of apoptosis	protein coding gene
MGI:1333878	MGI	MGI:1333878	Xirp1	xin actin-binding repeat containing 1	protein coding gene
MGI:2685198	MGI	MGI:2685198	Xirp2	xin actin-binding repeat containing 2	protein coding gene
MGI:103569	MGI	MGI:103569	Xk	X-linked Kx blood group	protein coding gene
MGI:3528744	MGI	MGI:3528744	Xkr4	X-linked Kx blood group related 4	protein coding gene
MGI:2442327	MGI	MGI:2442327	Xkr5	X-linked Kx blood group related 5	protein coding gene
MGI:2447765	MGI	MGI:2447765	Xkr6	X-linked Kx blood group related 6	protein coding gene
MGI:3526711	MGI	MGI:3526711	Xkr7	X-linked Kx blood group related 7	protein coding gene
MGI:2685877	MGI	MGI:2685877	Xkr8	X-linked Kx blood group related 8	protein coding gene
MGI:2686466	MGI	MGI:2686466	Xkr9	X-linked Kx blood group related 9	protein coding gene
MGI:3584011	MGI	MGI:3584011	Xkrx	X-linked Kx blood group related, X-linked	protein coding gene
MGI:109505	MGI	MGI:109505	Xlr3b	X-linked lymphocyte-regulated 3B	protein coding gene
MGI:1350975	MGI	MGI:1350975	Xlr4b	X-linked lymphocyte-regulated 4B	protein coding gene
MGI:1350981	MGI	MGI:1350981	Xlr5c	X-linked lymphocyte-regulated 5C	protein coding gene
MGI:99135	MGI	MGI:99135	Xpa	xeroderma pigmentosum, complementation group A	protein coding gene
MGI:103557	MGI	MGI:103557	Xpc	xeroderma pigmentosum, complementation group C	protein coding gene
MGI:2180003	MGI	MGI:2180003	Xpnpep1	X-prolyl aminopeptidase (aminopeptidase P) 1, soluble	protein coding gene
MGI:2180001	MGI	MGI:2180001	Xpnpep2	X-prolyl aminopeptidase (aminopeptidase P) 2, membrane-bound	protein coding gene
MGI:2445217	MGI	MGI:2445217	Xpnpep3	X-prolyl aminopeptidase 3, mitochondrial	protein coding gene
MGI:2144013	MGI	MGI:2144013	Xpo1	exportin 1	protein coding gene
MGI:1888526	MGI	MGI:1888526	Xpo4	exportin 4	protein coding gene
MGI:1913789	MGI	MGI:1913789	Xpo5	exportin 5	protein coding gene
MGI:2429950	MGI	MGI:2429950	Xpo6	exportin 6	protein coding gene
MGI:1929705	MGI	MGI:1929705	Xpo7	exportin 7	protein coding gene
MGI:1920442	MGI	MGI:1920442	Xpot	exportin, tRNA (nuclear export receptor for tRNAs)	protein coding gene
MGI:97932	MGI	MGI:97932	Xpr1	xenotropic and polytropic retrovirus receptor 1	protein coding gene
MGI:99137	MGI	MGI:99137	Xrcc1	X-ray repair complementing defective repair in Chinese hamster cells 1	protein coding gene
MGI:1927345	MGI	MGI:1927345	Xrcc2	X-ray repair complementing defective repair in Chinese hamster cells 2	protein coding gene
MGI:1921585	MGI	MGI:1921585	Xrcc3	X-ray repair complementing defective repair in Chinese hamster cells 3	protein coding gene
MGI:1333799	MGI	MGI:1333799	Xrcc4	X-ray repair complementing defective repair in Chinese hamster cells 4	protein coding gene
MGI:104517	MGI	MGI:104517	Xrcc5	X-ray repair complementing defective repair in Chinese hamster cells 5	protein coding gene
MGI:95606	MGI	MGI:95606	Xrcc6	X-ray repair complementing defective repair in Chinese hamster cells 6	protein coding gene
MGI:891964	MGI	MGI:891964	Xrn1	5'-3' exoribonuclease 1	protein coding gene
MGI:894687	MGI	MGI:894687	Xrn2	5'-3' exoribonuclease 2	protein coding gene
MGI:2181647	MGI	MGI:2181647	Xrra1	X-ray radiation resistance associated 1	protein coding gene
MGI:2146443	MGI	MGI:2146443	Xxylt1	xyloside xylosyltransferase 1	protein coding gene
MGI:2142985	MGI	MGI:2142985	Xylb	xylulokinase homolog (H. influenzae)	protein coding gene
MGI:2451073	MGI	MGI:2451073	Xylt1	xylosyltransferase 1	protein coding gene
MGI:2444797	MGI	MGI:2444797	Xylt2	xylosyltransferase II	protein coding gene
MGI:1914258	MGI	MGI:1914258	Yae1d1	Yae1 domain containing 1	protein coding gene
MGI:1914307	MGI	MGI:1914307	Yaf2	YY1 associated factor 2	protein coding gene
MGI:103262	MGI	MGI:103262	Yap1	yes-associated protein 1	protein coding gene
MGI:2147627	MGI	MGI:2147627	Yars1	tyrosyl-tRNA synthetase 1	protein coding gene
MGI:1917370	MGI	MGI:1917370	Yars2	tyrosyl-tRNA synthetase 2 (mitochondrial)	protein coding gene
MGI:2656825	MGI	MGI:2656825	Ybey	ybeY metallopeptidase	protein coding gene
MGI:99146	MGI	MGI:99146	Ybx1	Y box protein 1	protein coding gene
MGI:1096372	MGI	MGI:1096372	Ybx2	Y box protein 2	protein coding gene
MGI:2137670	MGI	MGI:2137670	Ybx3	Y box protein 3	protein coding gene
MGI:1916351	MGI	MGI:1916351	Ydjc	YdjC homolog (bacterial)	protein coding gene
MGI:2447762	MGI	MGI:2447762	Yeats2	YEATS domain containing 2	protein coding gene
MGI:1927224	MGI	MGI:1927224	Yeats4	YEATS domain containing 4	protein coding gene
MGI:99147	MGI	MGI:99147	Yes1	YES proto-oncogene 1, Src family tyrosine kinase	protein coding gene
MGI:1915340	MGI	MGI:1915340	Yif1a	Yip1 interacting factor homolog A (S. cerevisiae)	protein coding gene
MGI:1924504	MGI	MGI:1924504	Yif1b	Yip1 interacting factor homolog B (S. cerevisiae)	protein coding gene
MGI:1915532	MGI	MGI:1915532	Yipf1	Yip1 domain family, member 1	protein coding gene
MGI:1922016	MGI	MGI:1922016	Yipf2	Yip1 domain family, member 2	protein coding gene
MGI:106280	MGI	MGI:106280	Yipf3	Yip1 domain family, member 3	protein coding gene
MGI:1915114	MGI	MGI:1915114	Yipf4	Yip1 domain family, member 4	protein coding gene
MGI:1914430	MGI	MGI:1914430	Yipf5	Yip1 domain family, member 5	protein coding gene
MGI:1925179	MGI	MGI:1925179	Yipf6	Yip1 domain family, member 6	protein coding gene
MGI:1922831	MGI	MGI:1922831	Yipf7	Yip1 domain family, member 7	protein coding gene
MGI:2681845	MGI	MGI:2681845	Yjefn3	YjeF N-terminal domain containing 3	protein coding gene
MGI:1920136	MGI	MGI:1920136	Yju2	YJU2 splicing factor	protein coding gene
MGI:1914986	MGI	MGI:1914986	Yju2b	YJU2 splicing factor homolog B	protein coding gene
MGI:1927550	MGI	MGI:1927550	Ykt6	YKT6 v-SNARE homolog (S. cerevisiae)	protein coding gene
MGI:1926195	MGI	MGI:1926195	Ylpm1	YLP motif containing 1	protein coding gene
MGI:1351651	MGI	MGI:1351651	Yme1l1	YME1-like 1 (S. cerevisiae)	protein coding gene
MGI:2442596	MGI	MGI:2442596	Yod1	YOD1 deubiquitinase	protein coding gene
MGI:1913303	MGI	MGI:1913303	Ypel1	yippee like 1	protein coding gene
MGI:1925114	MGI	MGI:1925114	Ypel2	yippee like 2	protein coding gene
MGI:1913340	MGI	MGI:1913340	Ypel3	yippee like 3	protein coding gene
MGI:3605071	MGI	MGI:3605071	Ypel4	yippee like 4	protein coding gene
MGI:1916937	MGI	MGI:1916937	Ypel5	yippee like 5	protein coding gene
MGI:2387201	MGI	MGI:2387201	Yrdc	yrdC domain containing (E.coli)	protein coding gene
MGI:2443713	MGI	MGI:2443713	Ythdc1	YTH domain containing 1	protein coding gene
MGI:2448561	MGI	MGI:2448561	Ythdc2	YTH domain containing 2	protein coding gene
MGI:1917431	MGI	MGI:1917431	Ythdf1	YTH N6-methyladenosine RNA binding protein 1	protein coding gene
MGI:2444233	MGI	MGI:2444233	Ythdf2	YTH N6-methyladenosine RNA binding protein 2	protein coding gene
MGI:1918850	MGI	MGI:1918850	Ythdf3	YTH N6-methyladenosine RNA binding protein 3	protein coding gene
MGI:1891917	MGI	MGI:1891917	Ywhab	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta polypeptide	protein coding gene
MGI:894689	MGI	MGI:894689	Ywhae	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon polypeptide	protein coding gene
MGI:108109	MGI	MGI:108109	Ywhag	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide	protein coding gene
MGI:109194	MGI	MGI:109194	Ywhah	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, eta polypeptide	protein coding gene
MGI:891963	MGI	MGI:891963	Ywhaq	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta	protein coding gene
MGI:3650241	MGI	MGI:3650241	Ywhaq-ps3	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta, pseudogene 3	pseudogene
MGI:109484	MGI	MGI:109484	Ywhaz	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta polypeptide	protein coding gene
MGI:99150	MGI	MGI:99150	Yy1	YY1 transcription factor	protein coding gene
MGI:3837947	MGI	MGI:3837947	Yy2	Yy2 transcription factor	protein coding gene
MGI:106656	MGI	MGI:106656	Zan	zonadhesin	protein coding gene
MGI:99613	MGI	MGI:99613	Zap70	zeta-chain (TCR) associated protein kinase	protein coding gene
MGI:2180337	MGI	MGI:2180337	Zar1	zygote arrest 1	protein coding gene
MGI:3690051	MGI	MGI:3690051	Zar1l	zygote arrest 1-like	protein coding gene
MGI:2674085	MGI	MGI:2674085	Zbbx	zinc finger, B-box domain containing	protein coding gene
MGI:1919364	MGI	MGI:1919364	Zbed3	zinc finger, BED type containing 3	protein coding gene
MGI:2682302	MGI	MGI:2682302	Zbed4	zinc finger, BED type containing 4	protein coding gene
MGI:3828086	MGI	MGI:3828086	Zbed6	zinc finger, BED type containing 6	protein coding gene
MGI:1927449	MGI	MGI:1927449	Zbp1	Z-DNA binding protein 1	protein coding gene
MGI:2442326	MGI	MGI:2442326	Zbtb1	zinc finger and BTB domain containing 1	protein coding gene
MGI:2139883	MGI	MGI:2139883	Zbtb10	zinc finger and BTB domain containing 10	protein coding gene
MGI:2443876	MGI	MGI:2443876	Zbtb11	zinc finger and BTB domain containing 11	protein coding gene
MGI:88133	MGI	MGI:88133	Zbtb12	zinc finger and BTB domain containing 12	protein coding gene
MGI:1195345	MGI	MGI:1195345	Zbtb14	zinc finger and BTB domain containing 14	protein coding gene
MGI:103222	MGI	MGI:103222	Zbtb16	zinc finger and BTB domain containing 16	protein coding gene
MGI:107410	MGI	MGI:107410	Zbtb17	zinc finger and BTB domain containing 17	protein coding gene
MGI:1353609	MGI	MGI:1353609	Zbtb18	zinc finger and BTB domain containing 18	protein coding gene
MGI:2685949	MGI	MGI:2685949	Zbtb2	zinc finger and BTB domain containing 2	protein coding gene
MGI:1929213	MGI	MGI:1929213	Zbtb20	zinc finger and BTB domain containing 20	protein coding gene
MGI:1927240	MGI	MGI:1927240	Zbtb21	zinc finger and BTB domain containing 21	protein coding gene
MGI:1931870	MGI	MGI:1931870	Zbtb22	zinc finger and BTB domain containing 22	protein coding gene
MGI:3039618	MGI	MGI:3039618	Zbtb24	zinc finger and BTB domain containing 24	protein coding gene
MGI:99197	MGI	MGI:99197	Zbtb25	zinc finger and BTB domain containing 25	protein coding gene
MGI:2444402	MGI	MGI:2444402	Zbtb26	zinc finger and BTB domain containing 26	protein coding gene
MGI:1922541	MGI	MGI:1922541	Zbtb3	zinc finger and BTB domain containing 3	protein coding gene
MGI:1891838	MGI	MGI:1891838	Zbtb32	zinc finger and BTB domain containing 32	protein coding gene
MGI:1927290	MGI	MGI:1927290	Zbtb33	zinc finger and BTB domain containing 33	protein coding gene
MGI:2444467	MGI	MGI:2444467	Zbtb37	zinc finger and BTB domain containing 37	protein coding gene
MGI:2442866	MGI	MGI:2442866	Zbtb38	zinc finger and BTB domain containing 38	protein coding gene
MGI:1922830	MGI	MGI:1922830	Zbtb4	zinc finger and BTB domain containing 4	protein coding gene
MGI:2682254	MGI	MGI:2682254	Zbtb40	zinc finger and BTB domain containing 40	protein coding gene
MGI:2444487	MGI	MGI:2444487	Zbtb41	zinc finger and BTB domain containing 41	protein coding gene
MGI:3644133	MGI	MGI:3644133	Zbtb42	zinc finger and BTB domain containing 42	protein coding gene
MGI:1919084	MGI	MGI:1919084	Zbtb43	zinc finger and BTB domain containing 43	protein coding gene
MGI:1925123	MGI	MGI:1925123	Zbtb44	zinc finger and BTB domain containing 44	protein coding gene
MGI:2685003	MGI	MGI:2685003	Zbtb45	zinc finger and BTB domain containing 45	protein coding gene
MGI:1919397	MGI	MGI:1919397	Zbtb46	zinc finger and BTB domain containing 46	protein coding gene
MGI:2140248	MGI	MGI:2140248	Zbtb48	zinc finger and BTB domain containing 48	protein coding gene
MGI:1922329	MGI	MGI:1922329	Zbtb49	zinc finger and BTB domain containing 49	protein coding gene
MGI:1924601	MGI	MGI:1924601	Zbtb5	zinc finger and BTB domain containing 5	protein coding gene
MGI:2442998	MGI	MGI:2442998	Zbtb6	zinc finger and BTB domain containing 6	protein coding gene
MGI:1335091	MGI	MGI:1335091	Zbtb7a	zinc finger and BTB domain containing 7a	protein coding gene
MGI:102755	MGI	MGI:102755	Zbtb7b	zinc finger and BTB domain containing 7B	protein coding gene
MGI:2443302	MGI	MGI:2443302	Zbtb7c	zinc finger and BTB domain containing 7C	protein coding gene
MGI:1920930	MGI	MGI:1920930	Zbtb8a	zinc finger and BTB domain containing 8a	protein coding gene
MGI:2387181	MGI	MGI:2387181	Zbtb8b	zinc finger and BTB domain containing 8b	protein coding gene
