Input	Input Type	MGI Gene/Marker ID	Symbol	Name	Feature Type
Or8g24	current symbol	MGI:3030772	Or8g24	olfactory receptor family 8 subfamily G member 24	protein coding gene
Or8g26	current symbol	MGI:3030777	Or8g26	olfactory receptor family 8 subfamily G member 26	protein coding gene
Or8g28	current symbol	MGI:3030779	Or8g28	olfactory receptor family 8 subfamily G member 28	protein coding gene
Or8g32	current symbol	MGI:3030785	Or8g32	olfactory receptor family 8 subfamily G member 32	protein coding gene
Or8g4	human synonym	MGI:3030063	Or8g2	olfactory receptor family 8 subfamily G member 2	protein coding gene
Or8g4	human synonym	MGI:3030805	Or8g2b	olfactory receptor family 8 subfamily G member 2B	protein coding gene
Or8g4	current symbol	MGI:3030801	Or8g4	olfactory receptor family 8 subfamily G member 4	protein coding gene
Or8g50	current symbol	MGI:2659178	Or8g50	olfactory receptor family 8 subfamily G member 50	protein coding gene
Or8g52	current symbol	MGI:3030799	Or8g52	olfactory receptor family 8 subfamily G member 52	protein coding gene
Or8g54	current symbol	MGI:3030803	Or8g54	olfactory receptor family 8 subfamily G member 54	protein coding gene
Or8g55	current symbol	MGI:3030806	Or8g55	olfactory receptor family 8 subfamily G member 55	protein coding gene
Or8h10	current symbol	MGI:3030934	Or8h10	olfactory receptor family 8 subfamily H member 10	protein coding gene
Or8h8	current symbol	MGI:3030932	Or8h8	olfactory receptor family 8 subfamily H member 8	protein coding gene
Or8h9	current symbol	MGI:3030933	Or8h9	olfactory receptor family 8 subfamily H member 9	protein coding gene
Or8j3	current symbol	MGI:3030879	Or8j3	olfactory receptor family 8 subfamily J member 3	protein coding gene
Or8j3	human symbol	MGI:3030891	Or8j3b	olfactory receptor family 8 subfamily J member 3B	protein coding gene
Or8j3	human symbol	MGI:3030896	Or8j3c	olfactory receptor family 8 subfamily J member 3C	protein coding gene
Or8j3b	current symbol	MGI:3030891	Or8j3b	olfactory receptor family 8 subfamily J member 3B	protein coding gene
Or8j3b	rat symbol	MGI:3030896	Or8j3c	olfactory receptor family 8 subfamily J member 3C	protein coding gene
Or8k1	current symbol	MGI:3030880	Or8k1	olfactory receptor family 8 subfamily K member 1	protein coding gene
Or8k18	current symbol	MGI:3030883	Or8k18	olfactory receptor family 8 subfamily K member 18	protein coding gene
Or8k27	current symbol	MGI:3030899	Or8k27	olfactory receptor family 8 subfamily K member 27	protein coding gene
Or8k28	current symbol	MGI:3030900	Or8k28	olfactory receptor family 8 subfamily K member 28	protein coding gene
Or8k3	current symbol	MGI:3030881	Or8k3	olfactory receptor family 8 subfamily K member 3	protein coding gene
Or8k3	human symbol	MGI:3030921	Or8k3b	olfactory receptor family 8 subfamily K member 3B	protein coding gene
Or8k3	human symbol	MGI:3030888	Or8k22	olfactory receptor family 8 subfamily K member 22	protein coding gene
Or8k3	human symbol	MGI:3030892	Or8k24	olfactory receptor family 8 subfamily K member 24	protein coding gene
Or8k3	human symbol	MGI:3030895	Or8k25	olfactory receptor family 8 subfamily K member 25	protein coding gene
Or8k3	human symbol	MGI:3030899	Or8k27	olfactory receptor family 8 subfamily K member 27	protein coding gene
Or8k3	human symbol	MGI:3030900	Or8k28	olfactory receptor family 8 subfamily K member 28	protein coding gene
Or8k3	human symbol	MGI:3030910	Or8k30	olfactory receptor family 8 subfamily K member 30	protein coding gene
Or8k3	human symbol	MGI:3030913	Or8k32	olfactory receptor family 8 subfamily K member 32	protein coding gene
Or8k3	human symbol	MGI:3030914	Or8k33	olfactory receptor family 8 subfamily K member 33	protein coding gene
Or8k3	human symbol	MGI:3030916	Or8k35	olfactory receptor family 8 subfamily K member 35	protein coding gene
Or8k3	human symbol	MGI:3030918	Or8k37	olfactory receptor family 8 subfamily K member 37	protein coding gene
Or8k3	human symbol	MGI:3030919	Or8k38	olfactory receptor family 8 subfamily K member 38	protein coding gene
Or8k3	human symbol	MGI:3030923	Or8k39	olfactory receptor family 8 subfamily K member 39	protein coding gene
Or8k3	human symbol	MGI:3030924	Or8k40	olfactory receptor family 8 subfamily K member 40	protein coding gene
Or8k3	human symbol	MGI:3030062	Or8k41	olfactory receptor family 8 subfamily K member 41	protein coding gene
Or8k32	current symbol	MGI:3030913	Or8k32	olfactory receptor family 8 subfamily K member 32	protein coding gene
Or8k35	current symbol	MGI:3030916	Or8k35	olfactory receptor family 8 subfamily K member 35	protein coding gene
Or8k38	current symbol	MGI:3030919	Or8k38	olfactory receptor family 8 subfamily K member 38	protein coding gene
Or8k3b	current symbol	MGI:3030921	Or8k3b	olfactory receptor family 8 subfamily K member 3B	protein coding gene
Or8s8	current symbol	MGI:3030115	Or8s8	olfactory receptor family 8 subfamily S member 8	protein coding gene
Or8u9	current symbol	MGI:3030878	Or8u9	olfactory receptor family 8 subfamily U member 9	protein coding gene
Or8w1	current symbol	MGI:3030966	Or8w1	olfactory receptor family 8 subfamily U member 1	protein coding gene
Or9a7	current symbol	MGI:3030295	Or9a7	olfactory receptor family 9 subfamily A member 7	protein coding gene
Or9e1	rat symbol	MGI:3030146	Or5af1	olfactory receptor family 5 subfamily AF member 1	protein coding gene
Or9e1	rat symbol	MGI:3030147	Or5af2	olfactory receptor family 5 subfamily AC member 20	protein coding gene
Or9e1	current symbol	MGI:3030145	Or9e1	olfactory receptor family 9 subfamily E member 1	protein coding gene
Or9g19	current symbol	MGI:3030847	Or9g19	olfactory receptor family 9 subfamily G member 19	protein coding gene
Or9g4b	current symbol	MGI:3030849	Or9g4b	olfactory receptor family 9 subfamily G member 4B	protein coding gene
Or9i1	current symbol	MGI:3031336	Or9i1	olfactory receptor family 9 subfamily I member 1	protein coding gene
Or9i1	human symbol	MGI:3031339	Or9i1b	olfactory receptor family 9 subfamily I member 1B	protein coding gene
Or9i1	human symbol	MGI:3031333	Or9i14	olfactory receptor family 9 subfamily I member 14	protein coding gene
Or9k7	current symbol	MGI:3030661	Or9k7	olfactory receptor family 9 subfamily K member 7	protein coding gene
Or9m1b	rat symbol	MGI:3030988	Or9m1	olfactory receptor family 9 subfamily M member 1	protein coding gene
Or9m1b	current symbol	MGI:3030994	Or9m1b	olfactory receptor family 9 subfamily M member 1B	protein coding gene
Or9m1b	rat symbol	MGI:3030992	Or9m2	olfactory receptor family 9 subfamily M member 2	protein coding gene
Or9r3	current symbol	MGI:3030657	Or9r3	olfactory receptor family 9 subfamily R member 3	protein coding gene
Or9r3	rat symbol	MGI:3030658	Or9r7	olfactory receptor family 9 subfamily R member 7	protein coding gene
Or9r7	current symbol	MGI:3030658	Or9r7	olfactory receptor family 9 subfamily R member 7	protein coding gene
Or9s13	current symbol	MGI:107863	Or9s13	olfactory receptor family 9 subfamily S member 13	protein coding gene
Or9s14	current symbol	MGI:3031244	Or9s14	olfactory receptor family 9 subfamily S member 14	protein coding gene
Or9s18	current symbol	MGI:3030300	Or9s18	olfactory receptor family 9 subfamily S member 18	protein coding gene
Orai1	current symbol	MGI:1925542	Orai1	ORAI calcium release-activated calcium modulator 1	protein coding gene
Orai2	current symbol	MGI:2443195	Orai2	ORAI calcium release-activated calcium modulator 2	protein coding gene
Orai3	current symbol	MGI:3039586	Orai3	ORAI calcium release-activated calcium modulator 3	protein coding gene
Orc1	current symbol	MGI:1328337	Orc1	origin recognition complex, subunit 1	protein coding gene
Orc1	human synonym	MGI:1342274	Slc25a15	solute carrier family 25 (mitochondrial carrier ornithine transporter), member 15	protein coding gene
Orc2	current symbol	MGI:1328306	Orc2	origin recognition complex, subunit 2	protein coding gene
Orc2	human synonym	MGI:2137907	Slc25a2	solute carrier family 25 (mitochondrial carrier, ornithine transporter) member 2	protein coding gene
Orc3	current symbol	MGI:1354944	Orc3	origin recognition complex, subunit 3	protein coding gene
Orc4	current symbol	MGI:1347043	Orc4	origin recognition complex, subunit 4	protein coding gene
Orc5	current symbol	MGI:1347044	Orc5	origin recognition complex, subunit 5	protein coding gene
Orc6	current symbol	MGI:1929285	Orc6	origin recognition complex, subunit 6	protein coding gene
Orm1	current symbol	MGI:97443	Orm1	orosomucoid 1	protein coding gene
Orm1	human symbol	MGI:97444	Orm2	orosomucoid 2	protein coding gene
Orm1	human symbol	MGI:97445	Orm3	orosomucoid 3	protein coding gene
Orm2	human symbol	MGI:97443	Orm1	orosomucoid 1	protein coding gene
Orm2	current symbol	MGI:97444	Orm2	orosomucoid 2	protein coding gene
Orm2	human symbol	MGI:97445	Orm3	orosomucoid 3	protein coding gene
Orm3	current symbol	MGI:97445	Orm3	orosomucoid 3	protein coding gene
Ormdl1	current symbol	MGI:2181669	Ormdl1	ORM1-like 1 (S. cerevisiae)	protein coding gene
Ormdl2	current symbol	MGI:1914094	Ormdl2	ORM1-like 2 (S. cerevisiae)	protein coding gene
Ormdl3	current symbol	MGI:1913862	Ormdl3	ORM1-like 3 (S. cerevisiae)	protein coding gene
Os9	current symbol	MGI:1924301	Os9	amplified in osteosarcoma	protein coding gene
Osbp	current symbol	MGI:97447	Osbp	oxysterol binding protein	protein coding gene
Osbp2	current symbol	MGI:1921559	Osbp2	oxysterol binding protein 2	protein coding gene
Osbpl10	current symbol	MGI:1921736	Osbpl10	oxysterol binding protein-like 10	protein coding gene
Osbpl11	current symbol	MGI:2146553	Osbpl11	oxysterol binding protein-like 11	protein coding gene
Osbpl1a	current symbol	MGI:1927551	Osbpl1a	oxysterol binding protein-like 1A	protein coding gene
Osbpl2	current symbol	MGI:2442832	Osbpl2	oxysterol binding protein-like 2	protein coding gene
Osbpl3	current symbol	MGI:1918970	Osbpl3	oxysterol binding protein-like 3	protein coding gene
Osbpl5	current symbol	MGI:1930265	Osbpl5	oxysterol binding protein-like 5	protein coding gene
Osbpl6	current symbol	MGI:2139014	Osbpl6	oxysterol binding protein-like 6	protein coding gene
Osbpl7	current symbol	MGI:1918490	Osbpl7	oxysterol binding protein-like 7	protein coding gene
Osbpl8	current symbol	MGI:2443807	Osbpl8	oxysterol binding protein-like 8	protein coding gene
Osbpl9	current symbol	MGI:1923784	Osbpl9	oxysterol binding protein-like 9	protein coding gene
Oscar	current symbol	MGI:2179720	Oscar	osteoclast associated receptor	protein coding gene
Oscp1	current symbol	MGI:1916308	Oscp1	organic solute carrier partner 1	protein coding gene
Oser1	current symbol	MGI:1913930	Oser1	oxidative stress responsive serine rich 1	protein coding gene
Osgep	current symbol	MGI:1913496	Osgep	O-sialoglycoprotein endopeptidase	protein coding gene
Osgepl1	current symbol	MGI:1919335	Osgepl1	O-sialoglycoprotein endopeptidase-like 1	protein coding gene
Osgin1	current symbol	MGI:1919089	Osgin1	oxidative stress induced growth inhibitor 1	protein coding gene
Osm	human synonym	MGI:2384924	Ccm2	cerebral cavernous malformation 2	protein coding gene
Osm	current symbol	MGI:104749	Osm	oncostatin M	protein coding gene
Osmr	current symbol	MGI:1330819	Osmr	oncostatin M receptor	protein coding gene
Osr1	human synonym	MGI:1913930	Oser1	oxidative stress responsive serine rich 1	protein coding gene
Osr1	current symbol	MGI:1344424	Osr1	odd-skipped related transcription factor 1	protein coding gene
Osr1	old symbol	MGI:1917378	Oxsr1	oxidative-stress responsive 1	protein coding gene
Osr2	current symbol	MGI:1930813	Osr2	odd-skipped related 2	protein coding gene
Ost4	current symbol	MGI:1914945	Ost4	oligosaccharyltransferase complex subunit 4 (non-catalytic)	protein coding gene
Ostc	current symbol	MGI:1913607	Ostc	oligosaccharyltransferase complex subunit (non-catalytic)	protein coding gene
Ostc	synonym	MGI:2677164	Ostn	osteocrin	protein coding gene
Ostf1	current symbol	MGI:700012	Ostf1	osteoclast stimulating factor 1	protein coding gene
Ostm1	current symbol	MGI:2655574	Ostm1	osteopetrosis associated transmembrane protein 1	protein coding gene
Ostn	current symbol	MGI:2677164	Ostn	osteocrin	protein coding gene
Otc	current symbol	MGI:97448	Otc	ornithine transcarbamylase	protein coding gene
Otoa	current symbol	MGI:2149209	Otoa	otoancorin	protein coding gene
Otof	current symbol	MGI:1891247	Otof	otoferlin	protein coding gene
Otog	current symbol	MGI:1202064	Otog	otogelin	protein coding gene
Otogl	current symbol	MGI:3647600	Otogl	otogelin-like	protein coding gene
Otol1	current symbol	MGI:2685260	Otol1	otolin 1	protein coding gene
Otop1	current symbol	MGI:2388363	Otop1	otopetrin 1	protein coding gene
Otop2	current symbol	MGI:2388365	Otop2	otopetrin 2	protein coding gene
Otop3	current symbol	MGI:1916852	Otop3	otopetrin 3	protein coding gene
Otos	current symbol	MGI:2672814	Otos	otospiralin	protein coding gene
Otp	current symbol	MGI:99835	Otp	orthopedia homeobox	protein coding gene
Otub1	current symbol	MGI:2147616	Otub1	OTU domain, ubiquitin aldehyde binding 1	protein coding gene
Otub2	current symbol	MGI:1915399	Otub2	OTU domain, ubiquitin aldehyde binding 2	protein coding gene
Otud1	current symbol	MGI:1918448	Otud1	OTU domain containing 1	protein coding gene
Otud3	current symbol	MGI:1920412	Otud3	OTU domain containing 3	protein coding gene
Otud4	current symbol	MGI:1098801	Otud4	OTU domain containing 4	protein coding gene
Otud5	current symbol	MGI:1859615	Otud5	OTU domain containing 5	protein coding gene
Otud6a	current symbol	MGI:3644685	Otud6a	OTU domain containing 6A	protein coding gene
Otud6b	zebrafish symbol	MGI:3644685	Otud6a	OTU domain containing 6A	protein coding gene
Otud6b	current symbol	MGI:1919451	Otud6b	OTU domain containing 6B	protein coding gene
Otud7a	current symbol	MGI:2158505	Otud7a	OTU domain containing 7A	protein coding gene
Otud7b	current symbol	MGI:2654703	Otud7b	OTU domain containing 7B	protein coding gene
Otulin	current symbol	MGI:3577015	Otulin	OTU deubiquitinase with linear linkage specificity	protein coding gene
Otulinl	current symbol	MGI:2687281	Otulinl	OTU deubiquitinase with linear linkage specificity like	protein coding gene
Otx1	current symbol	MGI:97450	Otx1	orthodenticle homeobox 1	protein coding gene
Otx2	current symbol	MGI:97451	Otx2	orthodenticle homeobox 2	protein coding gene
Ovca2	current symbol	MGI:2179725	Ovca2	candidate tumor suppressor in ovarian cancer 2	protein coding gene
Ovch2	current symbol	MGI:3045251	Ovch2	ovochymase 2	protein coding gene
Ovgp1	current symbol	MGI:106661	Ovgp1	oviductal glycoprotein 1	protein coding gene
Ovol1	current symbol	MGI:1330290	Ovol1	ovo like zinc finger 1	protein coding gene
Ovol2	current symbol	MGI:1338039	Ovol2	ovo like zinc finger 2	protein coding gene
Ovol3	current symbol	MGI:2388075	Ovol3	ovo like zinc finger 3	protein coding gene
Oxa1l	current symbol	MGI:1916339	Oxa1l	oxidase assembly 1-like	protein coding gene
Oxct1	current symbol	MGI:1914291	Oxct1	3-oxoacid CoA transferase 1	protein coding gene
Oxct2a	current symbol	MGI:1891061	Oxct2a	3-oxoacid CoA transferase 2A	protein coding gene
Oxct2a	rat synonym	MGI:2664115	Oxct2b	3-oxoacid CoA transferase 2B	protein coding gene
Oxct2b	rat symbol	MGI:1891061	Oxct2a	3-oxoacid CoA transferase 2A	protein coding gene
Oxct2b	current symbol	MGI:2664115	Oxct2b	3-oxoacid CoA transferase 2B	protein coding gene
Oxgr1	current symbol	MGI:2685145	Oxgr1	oxoglutarate (alpha-ketoglutarate) receptor 1	protein coding gene
Oxnad1	current symbol	MGI:1916953	Oxnad1	oxidoreductase NAD-binding domain containing 1	protein coding gene
Oxsm	current symbol	MGI:1918397	Oxsm	3-oxoacyl-ACP synthase, mitochondrial	protein coding gene
Oxsr1	current symbol	MGI:1917378	Oxsr1	oxidative-stress responsive 1	protein coding gene
Oxt	zebrafish symbol	MGI:88121	Avp	arginine vasopressin	protein coding gene
Oxt	current symbol	MGI:97453	Oxt	oxytocin	protein coding gene
Oxtr	current symbol	MGI:109147	Oxtr	oxytocin receptor	protein coding gene
P2rx1	current symbol	MGI:1098235	P2rx1	purinergic receptor P2X, ligand-gated ion channel, 1	protein coding gene
P2rx2	current symbol	MGI:2665170	P2rx2	purinergic receptor P2X, ligand-gated ion channel, 2	protein coding gene
P2rx3	current symbol	MGI:1097160	P2rx3	purinergic receptor P2X, ligand-gated ion channel, 3	protein coding gene
P2rx4	current symbol	MGI:1338859	P2rx4	purinergic receptor P2X, ligand-gated ion channel 4	protein coding gene
P2rx5	current symbol	MGI:2137026	P2rx5	purinergic receptor P2X, ligand-gated ion channel, 5	protein coding gene
P2rx6	current symbol	MGI:1337113	P2rx6	purinergic receptor P2X, ligand-gated ion channel, 6	protein coding gene
P2rx7	current symbol	MGI:1339957	P2rx7	purinergic receptor P2X, ligand-gated ion channel, 7	protein coding gene
P2ry1	current symbol	MGI:105049	P2ry1	purinergic receptor P2Y, G-protein coupled 1	protein coding gene
P2ry10	current symbol	MGI:1926076	P2ry10	purinergic receptor P2Y, G-protein coupled 10	protein coding gene
P2ry10	zebrafish symbol	MGI:2441814	P2ry10b	purinergic receptor P2Y, G-protein coupled 10B	protein coding gene
P2ry12	current symbol	MGI:1918089	P2ry12	purinergic receptor P2Y, G-protein coupled 12	protein coding gene
P2ry13	current symbol	MGI:1921441	P2ry13	purinergic receptor P2Y, G-protein coupled 13	protein coding gene
P2ry14	current symbol	MGI:2155705	P2ry14	purinergic receptor P2Y, G-protein coupled, 14	protein coding gene
P2ry2	current symbol	MGI:105107	P2ry2	purinergic receptor P2Y, G-protein coupled 2	protein coding gene
P2ry4	current symbol	MGI:1926594	P2ry4	pyrimidinergic receptor P2Y, G-protein coupled, 4	protein coding gene
P2ry6	current symbol	MGI:2673874	P2ry6	pyrimidinergic receptor P2Y, G-protein coupled, 6	protein coding gene
P3h1	current symbol	MGI:1888921	P3h1	prolyl 3-hydroxylase 1	protein coding gene
P3h2	current symbol	MGI:2146663	P3h2	prolyl 3-hydroxylase 2	protein coding gene
P3h3	current symbol	MGI:1315208	P3h3	prolyl 3-hydroxylase 3	protein coding gene
P3h4	current symbol	MGI:1913430	P3h4	prolyl 3-hydroxylase family member 4 (non-enzymatic)	protein coding gene
P4ha1	current symbol	MGI:97463	P4ha1	procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha 1 polypeptide	protein coding gene
P4ha2	current symbol	MGI:894286	P4ha2	procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha II polypeptide	protein coding gene
P4ha3	current symbol	MGI:2444049	P4ha3	procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha polypeptide III	protein coding gene
P4hb	current symbol	MGI:97464	P4hb	prolyl 4-hydroxylase, beta polypeptide	protein coding gene
P4htm	current symbol	MGI:1921693	P4htm	prolyl 4-hydroxylase, transmembrane (endoplasmic reticulum)	protein coding gene
Pa2g4	current symbol	MGI:894684	Pa2g4	proliferation-associated 2G4	protein coding gene
Pabir1	current symbol	MGI:1915284	Pabir1	PP2A A alpha (PPP2R1A) and B55A (PPP2R2A) interacting phosphatase regulator 1	protein coding gene
Pabir2	zebrafish symbol	MGI:1915284	Pabir1	PP2A A alpha (PPP2R1A) and B55A (PPP2R2A) interacting phosphatase regulator 1	protein coding gene
Pabir2	current symbol	MGI:1926005	Pabir2	PABIR family member 2	protein coding gene
Pabir2	zebrafish symbol	MGI:1921116	Pabir3	PABIR family member 3	protein coding gene
Pabpc1	current symbol	MGI:1349722	Pabpc1	poly(A) binding protein, cytoplasmic 1	protein coding gene
Pabpc4	current symbol	MGI:2385206	Pabpc4	poly(A) binding protein, cytoplasmic 4	protein coding gene
Pabpc4	zebrafish symbol	MGI:3643087	Pabpc4l	poly(A) binding protein, cytoplasmic 4-like	protein coding gene
Pabpc4	zebrafish symbol	MGI:2136401	Pabpc5	poly(A) binding protein, cytoplasmic 5	protein coding gene
Pabpn1	current symbol	MGI:1859158	Pabpn1	poly(A) binding protein, nuclear 1	protein coding gene
Pabpn1l	current symbol	MGI:2685954	Pabpn1l	poly(A)binding protein nuclear 1-like	protein coding gene
Pacc1	current symbol	MGI:1914200	Pacc1	proton activated chloride channel 1	protein coding gene
Pacrg	current symbol	MGI:1916560	Pacrg	PARK2 co-regulated	protein coding gene
Pacs1	current symbol	MGI:1277113	Pacs1	phosphofurin acidic cluster sorting protein 1	protein coding gene
Pacs2	current symbol	MGI:1924399	Pacs2	phosphofurin acidic cluster sorting protein 2	protein coding gene
Pacsin1	current symbol	MGI:1345181	Pacsin1	protein kinase C and casein kinase substrate in neurons 1	protein coding gene
Pacsin2	current symbol	MGI:1345153	Pacsin2	protein kinase C and casein kinase substrate in neurons 2	protein coding gene
Pacsin3	current symbol	MGI:1891410	Pacsin3	protein kinase C and casein kinase substrate in neurons 3	protein coding gene
Padi1	current symbol	MGI:1338893	Padi1	peptidyl arginine deiminase, type I	protein coding gene
Padi2	zebrafish symbol	MGI:1338893	Padi1	peptidyl arginine deiminase, type I	protein coding gene
Padi2	current symbol	MGI:1338892	Padi2	peptidyl arginine deiminase, type II	protein coding gene
Padi2	zebrafish symbol	MGI:1338891	Padi3	peptidyl arginine deiminase, type III	protein coding gene
Padi2	zebrafish symbol	MGI:1338898	Padi4	peptidyl arginine deiminase, type IV	protein coding gene
Padi2	zebrafish symbol	MGI:2655198	Padi6	peptidyl arginine deiminase, type VI	protein coding gene
Padi3	current symbol	MGI:1338891	Padi3	peptidyl arginine deiminase, type III	protein coding gene
Padi4	current symbol	MGI:1338898	Padi4	peptidyl arginine deiminase, type IV	protein coding gene
Padi6	current symbol	MGI:2655198	Padi6	peptidyl arginine deiminase, type VI	protein coding gene
Paf1	current symbol	MGI:1923988	Paf1	Paf1, RNA polymerase II complex component	protein coding gene
Paf1	human synonym	MGI:107486	Pex2	peroxisomal biogenesis factor 2	protein coding gene
Pafah1b1	current symbol	MGI:109520	Pafah1b1	platelet-activating factor acetylhydrolase, isoform 1b, subunit 1	protein coding gene
Pafah1b2	current symbol	MGI:108415	Pafah1b2	platelet-activating factor acetylhydrolase, isoform 1b, subunit 2	protein coding gene
Pafah1b3	current symbol	MGI:108414	Pafah1b3	platelet-activating factor acetylhydrolase, isoform 1b, subunit 3	protein coding gene
Pafah2	current symbol	MGI:2140321	Pafah2	platelet-activating factor acetylhydrolase 2	protein coding gene
Pag1	current symbol	MGI:2443160	Pag1	phosphoprotein associated with glycosphingolipid microdomains 1	protein coding gene
Pag1	synonym	MGI:97479	Pappa	pregnancy-associated plasma protein A	protein coding gene
Pagr1a	current symbol	MGI:1914528	Pagr1a	PAXIP1 associated glutamate rich protein 1A	protein coding gene
Pah	current symbol	MGI:97473	Pah	phenylalanine hydroxylase	protein coding gene
Paics	current symbol	MGI:1914304	Paics	phosphoribosylaminoimidazole carboxylase, phosphoribosylaminoribosylaminoimidazole, succinocarboxamide synthetase	protein coding gene
Paip1	current symbol	MGI:2384993	Paip1	polyadenylate binding protein-interacting protein 1	protein coding gene
Paip2	current symbol	MGI:1915119	Paip2	polyadenylate-binding protein-interacting protein 2	protein coding gene
Paip2b	current symbol	MGI:2386865	Paip2b	poly(A) binding protein interacting protein 2B	protein coding gene
Pak1	current symbol	MGI:1339975	Pak1	p21 (RAC1) activated kinase 1	protein coding gene
Pak1	synonym	MGI:108022	Pkn1	protein kinase N1	protein coding gene
Pak1ip1	current symbol	MGI:1915333	Pak1ip1	PAK1 interacting protein 1	protein coding gene
Pak2	current symbol	MGI:1339984	Pak2	p21 (RAC1) activated kinase 2	protein coding gene
Pak2	human synonym	MGI:109211	Pkn2	protein kinase N2	protein coding gene
Pak3	human synonym	MGI:1860493	Arhgef7	Rho guanine nucleotide exchange factor	protein coding gene
Pak3	current symbol	MGI:1339656	Pak3	p21 (RAC1) activated kinase 3	protein coding gene
Pak4	current symbol	MGI:1917834	Pak4	p21 (RAC1) activated kinase 4	protein coding gene
Pak5	current symbol	MGI:1920334	Pak5	p21 (RAC1) activated kinase 5	protein coding gene
Pak5	human synonym	MGI:2679420	Pak6	p21 (RAC1) activated kinase 6	protein coding gene
Pak6	current symbol	MGI:2679420	Pak6	p21 (RAC1) activated kinase 6	protein coding gene
Pakap	current symbol	MGI:5141924	Pakap	paralemmin A kinase anchor protein	protein coding gene
Palb2	current symbol	MGI:3040695	Palb2	partner and localizer of BRCA2	protein coding gene
Palld	current symbol	MGI:1919583	Palld	palladin, cytoskeletal associated protein	protein coding gene
Palm	current symbol	MGI:1261814	Palm	paralemmin	protein coding gene
Palm3	current symbol	MGI:1921587	Palm3	paralemmin 3	protein coding gene
Palmd	current symbol	MGI:2148896	Palmd	palmdelphin	protein coding gene
Pals1	current symbol	MGI:1927339	Pals1	protein associated with LIN7 1, MAGUK family member	protein coding gene
Pals2	current symbol	MGI:1927340	Pals2	protein associated with LIN7 2, MAGUK family member	protein coding gene
Pam	synonym	MGI:2179432	Mycbp2	MYC binding protein 2, E3 ubiquitin protein ligase	protein coding gene
Pam	current symbol	MGI:97475	Pam	peptidylglycine alpha-amidating monooxygenase	protein coding gene
Pam16	current symbol	MGI:1913699	Pam16	presequence translocase-asssociated motor 16	protein coding gene
Pam16	human symbol	MGI:3704359	Pam16l	presequence translocase associated motor 16 like	protein coding gene
Pam16l	current symbol	MGI:3704359	Pam16l	presequence translocase associated motor 16 like	protein coding gene
Pamr1	current symbol	MGI:2445082	Pamr1	peptidase domain containing associated with muscle regeneration 1	protein coding gene
Pan2	human synonym	MGI:2443697	Nlrp4a	NLR family, pyrin domain containing 4A	protein coding gene
Pan2	human synonym	MGI:3056570	Nlrp4b	NLR family, pyrin domain containing 4B	protein coding gene
Pan2	human synonym	MGI:1890518	Nlrp4c	NLR family, pyrin domain containing 4C	protein coding gene
Pan2	human synonym	MGI:3056600	Nlrp4e	NLR family, pyrin domain containing 4E	protein coding gene
Pan2	human synonym	MGI:2145528	Nlrp4f	NLR family, pyrin domain containing 4F	protein coding gene
Pan2	current symbol	MGI:1918984	Pan2	PAN2 poly(A) specific ribonuclease subunit	protein coding gene
Pan2	synonym	MGI:1920402	Rdh14	retinol dehydrogenase 14 (all-trans and 9-cis)	protein coding gene
Pan2	synonym	MGI:98510	Tcf3	transcription factor 3	protein coding gene
Pan3	human synonym	MGI:2141990	Nlrp6	NLR family, pyrin domain containing 6	protein coding gene
Pan3	current symbol	MGI:1919837	Pan3	PAN3 poly(A) specific ribonuclease subunit	protein coding gene
Pan3	old symbol	MGI:1353431	Pcsk1n	proprotein convertase subtilisin/kexin type 1 inhibitor	protein coding gene
Pank1	current symbol	MGI:1922985	Pank1	pantothenate kinase 1	protein coding gene
Pank2	current symbol	MGI:1921700	Pank2	pantothenate kinase 2	protein coding gene
Pank3	current symbol	MGI:2387464	Pank3	pantothenate kinase 3	protein coding gene
Pank4	current symbol	MGI:2387466	Pank4	pantothenate kinase 4	protein coding gene
Panx1	current symbol	MGI:1860055	Panx1	pannexin 1	protein coding gene
Panx2	current symbol	MGI:1890615	Panx2	pannexin 2	protein coding gene
Panx3	current symbol	MGI:1918881	Panx3	pannexin 3	protein coding gene
Paox	current symbol	MGI:1916983	Paox	polyamine oxidase (exo-N4-amino)	protein coding gene
Papln	current symbol	MGI:2386139	Papln	papilin, proteoglycan-like sulfated glycoprotein	protein coding gene
Papola	current symbol	MGI:109301	Papola	poly (A) polymerase alpha	protein coding gene
Papola	zebrafish symbol	MGI:1932115	Papolb	poly (A) polymerase beta (testis specific)	protein coding gene
Papolb	current symbol	MGI:1932115	Papolb	poly (A) polymerase beta (testis specific)	protein coding gene
Papolg	current symbol	MGI:2442119	Papolg	poly(A) polymerase gamma	protein coding gene
Pappa	current symbol	MGI:97479	Pappa	pregnancy-associated plasma protein A	protein coding gene
Pappa2	current symbol	MGI:3051647	Pappa2	pappalysin 2	protein coding gene
Papss1	current symbol	MGI:1330587	Papss1	3'-phosphoadenosine 5'-phosphosulfate synthase 1	protein coding gene
Papss2	current symbol	MGI:1330223	Papss2	3'-phosphoadenosine 5'-phosphosulfate synthase 2	protein coding gene
Paqr3	current symbol	MGI:2679683	Paqr3	progestin and adipoQ receptor family member III	protein coding gene
