#SUBMITTED ID	FBID_KEY	NAME	SYMBOL
FBgn0266449	FBgn0266449	Kruppel homolog 2	Kr-h2
FBgn0052179	FBgn0052179	Keren	Krn
FBgn0039821	FBgn0039821	Ketchup	Ktch
FBgn0038839	FBgn0038839	Kctd12-like	Ktl
FBgn0041627	FBgn0041627	Ku80	Ku80
FBgn0032850	FBgn0032850	Kua	Kua
FBgn0039688	FBgn0039688	Kuzbanian-like	Kul
FBgn0037955	FBgn0037955	Kynurenine aminotransferase	Kyat
FBgn0288433	FBgn0288433	Lobe	L
FBgn0032729	FBgn0032729	L-2-hydroxyglutarate dehydrogenase	L2HGDH
FBgn0034657	FBgn0034657	Lamin B receptor	LBR
FBgn0283712	FBgn0283712	LIM domain kinase 1	LIMK1
FBgn0286198	FBgn0286198	Lysine ketoglutarate reductase/saccharopine dehydrogenase	LKRSDH
FBgn0032253	FBgn0032253	Lysosomal alpha-mannosidase I	LManI
FBgn0027611	FBgn0027611	Lysosomal alpha-mannosidase II	LManII
FBgn0032066	FBgn0032066	Lysosomal alpha-mannosidase III	LManIII
FBgn0032067	FBgn0032067	Lysosomal alpha-mannosidase IV	LManIV
FBgn0032068	FBgn0032068	Lysosomal alpha-mannosidase V	LManV
FBgn0032069	FBgn0032069	Lysosomal alpha-mannosidase VI	LManVI
FBgn0052699	FBgn0052699	Lysophosphatidylcholine acyltransferase	LPCAT
FBgn0053087	FBgn0053087	LDL receptor protein 1	LRP1
FBgn0033212	FBgn0033212	Leucine-rich repeat	LRR
FBgn0034834	FBgn0034834	Large Subunit 2	LS2
FBgn0067622	FBgn0067622	Like Sm protein 4	LSm-4
FBgn0261067	FBgn0261067	Like Sm 1	LSm1
FBgn0051184	FBgn0051184	Like Sm 3	LSm3
FBgn0261068	FBgn0261068	Like Sm 7	LSm7
FBgn0027525	FBgn0027525	LTV1 ribosome biogenesis factor	LTV1
FBgn0031857	FBgn0031857	Linear Ubiquitin E3 ligase	LUBEL
FBgn0011638	FBgn0011638	La autoantigen-like	La
FBgn0010238	FBgn0010238	Lachesin	Lac
FBgn0002525	FBgn0002525	Lamin	Lam
FBgn0010397	FBgn0010397	Lamin C	LamC
FBgn0032949	FBgn0032949	Lamp1	Lamp1
FBgn0036932	FBgn0036932	Late endosomal/lysosomal adaptor, MAPK and MTOR activator 1	Lamtor1
FBgn0034350	FBgn0034350	Late endosomal/lysosomal adaptor, MAPK and MTOR activator 2	Lamtor2
FBgn0032642	FBgn0032642	Late endosomal/lysosomal adaptor, MAPK and MTOR activator 3	Lamtor3
FBgn0035469	FBgn0035469	Late endosomal/lysosomal adaptor, MAPK and MTOR activator 4	Lamtor4
FBgn0026090	FBgn0026090	Late endosomal/lysosomal adaptor, MAPK and MTOR activator 5	Lamtor5
FBgn0002526	FBgn0002526	Laminin A	LanA
FBgn0261800	FBgn0261800	LanB1	LanB1
FBgn0267348	FBgn0267348	Laminin B2	LanB2
FBgn0002530	FBgn0002530	Leucine aminopeptidase D	Lap-D
FBgn0033984	FBgn0033984	Lap1	Lap1
FBgn0034602	FBgn0034602	Leucine-rich repeat activity-regulated protein at synapses	Lapsyn
FBgn0000464	FBgn0000464	Leukocyte-antigen-related-like	Lar
FBgn0035424	FBgn0035424	La-related protein 4B	Larp4B
FBgn0260771	FBgn0260771	La related protein 7	Larp7
FBgn0029158	FBgn0029158	Lipoic acid synthase	Las
FBgn0063485	FBgn0063485	Lasp	Lasp
FBgn0010240	FBgn0010240	Ligand-gated chloride channel homolog 3	Lcch3
FBgn0002531	FBgn0002531	Larval cuticle protein 1	Lcp1
FBgn0002533	FBgn0002533	Larval cuticle protein 2	Lcp2
FBgn0002534	FBgn0002534	Larval cuticle protein 3	Lcp3
FBgn0002535	FBgn0002535	Larval cuticle protein 4	Lcp4
FBgn0020645	FBgn0020645	Lcp65Aa	Lcp65Aa
FBgn0020644	FBgn0020644	Lcp65Ab1	Lcp65Ab1
FBgn0020643	FBgn0020643	Lcp65Ab2	Lcp65Ab2
FBgn0020642	FBgn0020642	Lcp65Ac	Lcp65Ac
FBgn0020641	FBgn0020641	Lcp65Ad	Lcp65Ad
FBgn0020640	FBgn0020640	Lcp65Ae	Lcp65Ae
FBgn0020639	FBgn0020639	Lcp65Af	Lcp65Af
FBgn0020638	FBgn0020638	Lcp65Ag1	Lcp65Ag1
FBgn0020637	FBgn0020637	Lcp65Ag2	Lcp65Ag2
FBgn0086611	FBgn0086611	Larval cuticle protein	Lcp65Ag3
FBgn0025578	FBgn0025578	Larval cuticle protein 9	Lcp9
FBgn0052803	FBgn0052803	Lipid droplet assembly factor 1	Ldaf1
FBgn0001258	FBgn0001258	Lactate dehydrogenase	Ldh
FBgn0029994	FBgn0029994	Lipid droplet subset dehydrogenase 1	Ldsdh1
FBgn0037856	FBgn0037856	Leash	Leash
FBgn0016675	FBgn0016675	Galactose-specific C-type lectin	Lectin-galC1
FBgn0051072	FBgn0051072	lysosomal enzyme receptor protein	Lerp
FBgn0284252	FBgn0284252	Leucine zipper and EF-hand containing transmembrane protein 1	Letm1
FBgn0284253	FBgn0284253	Leucyl-tRNA synthetase	LeuRS
FBgn0027085	FBgn0027085	Leucyl-tRNA synthetase, mitochondrial	LeuRS-m
FBgn0025692	FBgn0025692	Lifeguard	Lfg
FBgn0016650	FBgn0016650	Leucine-rich repeat-containing G protein-coupled receptor 1	Lgr1
FBgn0039354	FBgn0039354	Leucine-rich repeat-containing G protein-coupled receptor 3	Lgr3
FBgn0085440	FBgn0085440	Leucine-rich repeat-containing G protein-coupled receptor 4	Lgr4
FBgn0034217	FBgn0034217	Lethal hybrid rescue	Lhr
FBgn0026411	FBgn0026411	LIM homeobox 1	Lim1
FBgn0002023	FBgn0002023	Lim3	Lim3
FBgn0030274	FBgn0030274	l(3)mbt interacting protein 1	Lint-1
FBgn0024993	FBgn0024993	L(3)mbt interactor in ovarian somatic cells	Lint-O
FBgn0023496	FBgn0023496	Lipase 1	Lip1
FBgn0024740	FBgn0024740	Lipase 2	Lip2
FBgn0023495	FBgn0023495	Lipase 3	Lip3
FBgn0032264	FBgn0032264	Lipase 4	Lip4
FBgn0046704	FBgn0046704	Liprin-alpha	Liprin-alpha
FBgn0036376	FBgn0036376	Liprin-beta	Liprin-beta
FBgn0034720	FBgn0034720	Liprin-gamma	Liprin-gamma
FBgn0265178	FBgn0265178	Lipoyltransferase 1	Lipt1
FBgn0037251	FBgn0037251	Lipoyl(octanoyl) transferase 2	Lipt2
FBgn0015754	FBgn0015754	Lissencephaly-1	Lis-1
FBgn0034381	FBgn0034381	Lithium-inducible SLC6 transporter	List
FBgn0033593	FBgn0033593	Listericin	Listericin
FBgn0028418	FBgn0028418	Leucokinin	Lk
FBgn0017581	FBgn0017581	Lk6 kinase	Lk6
FBgn0038167	FBgn0038167	Lkb1 kinase	Lkb1
FBgn0035610	FBgn0035610	Leucokinin receptor	Lkr
FBgn0261565	FBgn0261565	Limpet	Lmpt
FBgn0052105	FBgn0052105	LIM homeobox transcription factor 1 alpha	Lmx1a
FBgn0028717	FBgn0028717	Lnk	Lnk
FBgn0033309	FBgn0033309	Lunapark	Lnpk
FBgn0036892	FBgn0036892	Lon protease	Lon
FBgn0039848	FBgn0039848	Lysyl oxidase-like 1	Loxl1
FBgn0034660	FBgn0034660	Lysyl oxidase-like 2	Loxl2
FBgn0066101	FBgn0066101	Lipophorin receptor 1	LpR1
FBgn0051092	FBgn0051092	Lipophorin receptor 2	LpR2
FBgn0263593	FBgn0263593	Lipin	Lpin
FBgn0263667	FBgn0263667	Lost PHDs of trr	Lpt
FBgn0032633	FBgn0032633	Leucine-rich-repeats and calponin homology domain protein	Lrch
FBgn0030706	FBgn0030706	LDL receptor related protein 4	Lrp4
FBgn0027794	FBgn0027794	Leucine-rich pentatricopeptide repeat containing 2	Lrpprc2
FBgn0010398	FBgn0010398	Leucine-rich repeat 47	Lrr47
FBgn0038816	FBgn0038816	Leucine-rich repeat kinase	Lrrk
FBgn0034540	FBgn0034540	Leucine-rich tendon-specific protein	Lrt
FBgn0039114	FBgn0039114	Lipid storage droplet-1	Lsd-1
FBgn0030608	FBgn0030608	Lipid storage droplet-2	Lsd-2
FBgn0033554	FBgn0033554	Lsm10	Lsm10
FBgn0033450	FBgn0033450	Lsm11	Lsm11
FBgn0030364	FBgn0030364	LSM12 homolog a	Lsm12a
FBgn0002562	FBgn0002562	Larval serum protein 1 alpha	Lsp1alpha
FBgn0002563	FBgn0002563	Larval serum protein 1 beta	Lsp1beta
FBgn0002564	FBgn0002564	Larval serum protein 1 gamma	Lsp1gamma
FBgn0002565	FBgn0002565	Larval serum protein 2	Lsp2
FBgn0034140	FBgn0034140	Limostatin	Lst
FBgn0264691	FBgn0264691	Lst8	Lst8
FBgn0262517	FBgn0262517	Listerin E3 ubiquitin protein ligase 1	Ltn1
FBgn0004425	FBgn0004425	Lysozyme B	LysB
FBgn0004427	FBgn0004427	Lysozyme D	LysD
FBgn0004428	FBgn0004428	Lysozyme E	LysE
FBgn0004429	FBgn0004429	Lysozyme P	LysP
FBgn0027084	FBgn0027084	Lysyl-tRNA synthetase	LysRS
FBgn0004430	FBgn0004430	Lysozyme S	LysS
FBgn0004431	FBgn0004431	Lysozyme X	LysX
FBgn0040344	FBgn0040344	Leucine zipper like transcription regulator 1	Lztr1
FBgn0063921	FBgn0063921	M(UAS-dsh)8-3	M(UAS-dsh)8-3
FBgn0063920	FBgn0063920	M(UAS-dsh)8-4	M(UAS-dsh)8-4
FBgn0037621	FBgn0037621	Motif 1 Binding Protein	M1BP
FBgn0025576	FBgn0025576	M285	M285
FBgn0037092	FBgn0037092	M6	M6
FBgn0263077	FBgn0263077	Myosin-7a binding protein	M7BP
FBgn0044426	FBgn0044426	M80-11	M80-11
FBgn0044425	FBgn0044425	M80-39	M80-39
FBgn0044424	FBgn0044424	M80-A32	M80-A32
FBgn0044423	FBgn0044423	M80-A33	M80-A33
FBgn0044422	FBgn0044422	M82-19	M82-19
FBgn0037481	FBgn0037481	MAGE	MAGE
FBgn0034962	FBgn0034962	MAN1	MAN1
FBgn0013987	FBgn0013987	MAP kinase activated protein-kinase-2	MAPk-Ak2
FBgn0038016	FBgn0038016	MBD-R2	MBD-R2
FBgn0027950	FBgn0027950	Methyl-CpG binding domain protein-like	MBD-like
FBgn0260959	FBgn0260959	Microcephalin	MCPH1
FBgn0029833	FBgn0029833	Malignant T cell amplified sequence 1	MCTS1
FBgn0042185	FBgn0042185	Mitochondrial calcium uniporter	MCU
FBgn0037109	FBgn0037109	Mediator complex subunit 1	MED1
FBgn0036581	FBgn0036581	Mediator complex subunit 10	MED10
FBgn0036811	FBgn0036811	Mediator complex subunit 11	MED11
FBgn0035145	FBgn0035145	Mediator complex subunit 14	MED14
FBgn0027592	FBgn0027592	Mediator complex subunit 15	MED15
FBgn0034707	FBgn0034707	Mediator complex subunit 16	MED16
FBgn0038578	FBgn0038578	Mediator complex subunit 17	MED17
FBgn0026873	FBgn0026873	Mediator complex subunit 18	MED18
FBgn0036761	FBgn0036761	Mediator complex subunit 19	MED19
FBgn0013531	FBgn0013531	Mediator complex subunit 20	MED20
FBgn0040020	FBgn0040020	Mediator complex subunit 21	MED21
FBgn0040339	FBgn0040339	Mediator complex subunit 22	MED22
FBgn0034795	FBgn0034795	Mediator complex subunit 23	MED23
FBgn0035851	FBgn0035851	Mediator complex subunit 24	MED24
FBgn0038760	FBgn0038760	Mediator complex subunit 25	MED25
FBgn0039923	FBgn0039923	Mediator complex subunit 26	MED26
FBgn0037359	FBgn0037359	Mediator complex subunit 27	MED27
FBgn0039337	FBgn0039337	Mediator complex subunit 28	MED28
FBgn0035149	FBgn0035149	Mediator complex subunit 30	MED30
FBgn0037262	FBgn0037262	Mediator complex subunit 31	MED31
FBgn0035754	FBgn0035754	Mediator complex subunit 4	MED4
FBgn0024330	FBgn0024330	Mediator complex subunit 6	MED6
FBgn0051390	FBgn0051390	Mediator complex subunit 7	MED7
FBgn0034503	FBgn0034503	Mediator complex subunit 8	MED8
FBgn0260401	FBgn0260401	Mediator complex subunit 9	MED9
FBgn0035357	FBgn0035357	MEP-1	MEP-1
FBgn0043070	FBgn0043070	Misexpression suppressor of KSR 2	MESK2
FBgn0043069	FBgn0043069	Misexpression suppressor of KSR 4	MESK4
FBgn0032694	FBgn0032694	Misexpression suppressor of ras 3	MESR3
FBgn0034240	FBgn0034240	Misexpression suppressor of ras 4	MESR4
FBgn0036846	FBgn0036846	Misexpression suppressor of ras 6	MESR6
FBgn0050272	FBgn0050272	Major Facilitator Superfamily Transporter 1	MFS1
FBgn0030452	FBgn0030452	Major Facilitator Superfamily Transporter 10	MFS10
FBgn0033234	FBgn0033234	Major Facilitator Superfamily Transporter 12	MFS12
FBgn0010651	FBgn0010651	Major Facilitator Superfamily Transporter 14	MFS14
FBgn0034392	FBgn0034392	Major Facilitator Superfamily Transporter 15	MFS15
FBgn0034611	FBgn0034611	Major Facilitator Superfamily Transporter 16	MFS16
FBgn0058263	FBgn0058263	Major Facilitator Superfamily Transporter 17	MFS17
FBgn0025684	FBgn0025684	Major Facilitator Superfamily Transporter 18	MFS18
FBgn0031307	FBgn0031307	Major Facilitator Superfamily Transporter 3	MFS3
FBgn0038799	FBgn0038799	Major Facilitator Superfamily Transporter 9	MFS9
FBgn0031893	FBgn0031893	Mitochondrial calcium uptake 1	MICU1
FBgn0038735	FBgn0038735	Mitochondrial calcium uptake 3	MICU3
FBgn0031044	FBgn0031044	MAPK Phosphatase 4	MKP-4
FBgn0031881	FBgn0031881	Mitochondrial Magnesium Exporter 1	MME1
FBgn0027930	FBgn0027930	Melanization Protease 1	MP1
FBgn0027378	FBgn0027378	MORF-related gene 15	MRG15
FBgn0032456	FBgn0032456	Multidrug-Resistance like Protein 1	MRP
FBgn0288835	FBgn0288835	MSA micropeptide	MSAmiP
FBgn0030703	FBgn0030703	membrane steroid binding protein	MSBP
FBgn0027951	FBgn0027951	Metastasis associated 1-like	MTA1-like
FBgn0040305	FBgn0040305	Metal response element-binding Transcription Factor-1	MTF-1
FBgn0024360	FBgn0024360	mitochondrial poly(A) polymerase	MTPAP
FBgn0036801	FBgn0036801	Myosin phosphatase targeting subunit 75D	MYPT-75D
FBgn0005584	FBgn0005584	MabF7D6	MabF7D6
FBgn0032493	FBgn0032493	Mabiki	Mabi
FBgn0011648	FBgn0011648	Mothers against dpp	Mad
FBgn0026326	FBgn0026326	Mitotic arrest-deficient 1	Mad1
FBgn0027497	FBgn0027497	MLF1-adaptor molecule	Madm
FBgn0267861	FBgn0267861	Maf1	Maf1
FBgn0026666	FBgn0026666	Magnetic receptor	MagR
FBgn0034590	FBgn0034590	Magi	Magi
FBgn0002570	FBgn0002570	Maltase A1	Mal-A1
FBgn0002569	FBgn0002569	Maltase A2	Mal-A2
FBgn0002571	FBgn0002571	Maltase A3	Mal-A3
FBgn0033294	FBgn0033294	Maltase A4	Mal-A4
FBgn0050359	FBgn0050359	Maltase A5	Mal-A5
FBgn0050360	FBgn0050360	Maltase A6	Mal-A6
FBgn0033296	FBgn0033296	Maltase A7	Mal-A7
FBgn0033297	FBgn0033297	Maltase A8	Mal-A8
FBgn0032381	FBgn0032381	Maltase B1	Mal-B1
FBgn0032382	FBgn0032382	Maltase B2	Mal-B2
FBgn0027095	FBgn0027095	Mesencephalic astrocyte-derived neurotrophic factor	Manf
FBgn0002645	FBgn0002645	Microtubule-associated protein 205	Map205
FBgn0010342	FBgn0010342	Microtubule-associated protein 60	Map60
FBgn0015760	FBgn0015760	Microtubule-associated protein 85	Map85
FBgn0034282	FBgn0034282	Mapmodulin	Mapmodulin
FBgn0033451	FBgn0033451	Mitochondrial amidoxime reducing component	Marc
FBgn0031655	FBgn0031655	Marcal1	Marcal1
FBgn0037242	FBgn0037242	-	March5
FBgn0029870	FBgn0029870	Mitochondrial assembly regulatory factor	Marf
FBgn0039972	FBgn0039972	Meiosis regulator and mRNA stability factor 1	Marf1
FBgn0024956	FBgn0024956	Menage a trois 1	Mat1
FBgn0261286	FBgn0261286	Maternal transcript 89Ba	Mat89Ba
FBgn0038300	FBgn0038300	Mau2 sister chromatid cohesion factor	Mau2
FBgn0017578	FBgn0017578	Max	Max
FBgn0039818	FBgn0039818	-	Mayo
FBgn0005536	FBgn0005536	Myosin binding subunit	Mbs
FBgn0035811	FBgn0035811	Medium-chain acyl-CoA dehydrogenase	Mcad
FBgn0020406	FBgn0020406	Mcc	Mcc
FBgn0039877	FBgn0039877	Methylcrotonoyl-CoA carboxylase 1	Mccc1
FBgn0042083	FBgn0042083	Methylcrotonoyl-CoA carboxylase 2	Mccc2
FBgn0032929	FBgn0032929	Minichromosome maintenance 10	Mcm10
FBgn0014861	FBgn0014861	Minichromosome maintenance 2	Mcm2
FBgn0284442	FBgn0284442	Minichromosome maintenance 3	Mcm3
FBgn0017577	FBgn0017577	Minichromosome maintenance 5	Mcm5
FBgn0025815	FBgn0025815	Minichromosome maintenance 6	Mcm6
FBgn0020633	FBgn0020633	Minichromosome maintenance 7	Mcm7
FBgn0032116	FBgn0032116	Multicopper oxidase 1	Mco1
FBgn0039387	FBgn0039387	Multicopper oxidase 3	Mco3
FBgn0052557	FBgn0052557	Multicopper oxidase 4	Mco4
FBgn0267488	FBgn0267488	Macroglobulin complement-related	Mcr
FBgn0023549	FBgn0023549	Monocarboxylate transporter 1	Mct1
FBgn0034389	FBgn0034389	Multiple C2 domain and transmembrane region protein	Mctp
FBgn0262782	FBgn0262782	Malate dehydrogenase 1	Mdh1
FBgn0262559	FBgn0262559	Malate dehydrogenase 2	Mdh2
FBgn0004512	FBgn0004512	Multi drug resistance 49	Mdr49
FBgn0010241	FBgn0010241	Multi drug resistance 50	Mdr50
FBgn0004513	FBgn0004513	Multi drug resistance 65	Mdr65
FBgn0030993	FBgn0030993	Mec2	Mec2
FBgn0033883	FBgn0033883	Mitochondrial trans-2-enoyl-CoA reductase	Mecr
FBgn0288966	FBgn0288966	Medea	Med
FBgn0011656	FBgn0011656	Myocyte enhancer factor 2	Mef2
FBgn0031981	FBgn0031981	Multiple EGF like domains 8	Megf8
FBgn0025874	FBgn0025874	Meiotic central spindle	Meics
FBgn0024329	FBgn0024329	Mekk1	Mekk1
FBgn0265140	FBgn0265140	Meltrin	Meltrin
FBgn0260856	FBgn0260856	Membrin	Membrin
FBgn0002719	FBgn0002719	Malic enzyme	Men
FBgn0029155	FBgn0029155	Malic enzyme b	Men-b
FBgn0029154	FBgn0029154	Malic enzyme like-1	Menl-1
FBgn0029153	FBgn0029153	Malic enzyme like-2	Menl-2
FBgn0086384	FBgn0086384	Merlin	Mer
FBgn0037207	FBgn0037207	Mesoderm-expressed 2	Mes2
FBgn0039650	FBgn0039650	Metazoan SpoT homolog-1	Mesh1
FBgn0002723	FBgn0002723	Methoprene-tolerant	Met
FBgn0028416	FBgn0028416	Met75Ca	Met75Ca
FBgn0028415	FBgn0028415	Met75Cb	Met75Cb
FBgn0034401	FBgn0034401	Methionyl-tRNA synthetase	MetRS
FBgn0027083	FBgn0027083	Methionyl-tRNA synthetase, mitochondrial	MetRS-m
FBgn0032016	FBgn0032016	Methyltransferase like 14	Mettl14
FBgn0035247	FBgn0035247	Methyltransferase like 2	Mettl2
FBgn0039139	FBgn0039139	Methyltransferase like 3	Mettl3
FBgn0015351	FBgn0015351	Methyltransferase like 4	Mettl4
FBgn0036856	FBgn0036856	Methyltransferase like 5	Mettl5
FBgn0038294	FBgn0038294	Myofilin	Mf
FBgn0035294	FBgn0035294	Microfibril-associated protein 1	Mfap1
FBgn0030731	FBgn0030731	peroxisomal Multifunctional enzyme type 2	Mfe2
FBgn0034521	FBgn0034521	Mannosyl (alpha-1,3-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase	Mgat1
FBgn0039738	FBgn0039738	Mannosyl (alpha-1,6-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase	Mgat2
FBgn0051849	FBgn0051849	beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase	Mgat3
FBgn0036446	FBgn0036446	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase a	Mgat4a
FBgn0036447	FBgn0036447	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase b	Mgat4b
FBgn0025814	FBgn0025814	Microsomal glutathione S-transferase-like	Mgstl
FBgn0013756	FBgn0013756	Megator	Mgtor
FBgn0264695	FBgn0264695	Myosin heavy chain	Mhc
FBgn0026059	FBgn0026059	Myosin heavy chain-like	Mhcl
FBgn0262519	FBgn0262519	Mi-2	Mi-2
FBgn0038400	FBgn0038400	MICOS subunit 26/27	Mic26-27
FBgn0053208	FBgn0053208	Molecule interacting with CasL	Mical
FBgn0037506	FBgn0037506	Mitochondrial morphology and cristae structure 1	Mics1
FBgn0053988	FBgn0053988	Mid1	Mid1
FBgn0030037	FBgn0030037	Mitoguardin	Miga
FBgn0039250	FBgn0039250	Mitotic spindle and nuclear protein	Mink
FBgn0036262	FBgn0036262	Myo-inositol oxygenase	Miox
FBgn0036713	FBgn0036713	Myoinhibiting peptide precursor	Mip
FBgn0026061	FBgn0026061	Multiple inositol polyphosphate phosphatase 1	Mipp1
FBgn0026060	FBgn0026060	Multiple inositol polyphosphate phosphatase 2	Mipp2
FBgn0039140	FBgn0039140	Mitochondrial Rho	Miro
FBgn0035725	FBgn0035725	Mis12	Mis12
FBgn0263112	FBgn0263112	Mitf	Mitf
FBgn0019960	FBgn0019960	Mitofilin	Mitofilin
FBgn0024326	FBgn0024326	MAP kinase kinase 4	Mkk4
FBgn0083992	FBgn0083992	MAP kinase-specific phosphatase	Mkp
FBgn0036844	FBgn0036844	Mitogen-activated protein kinase phosphatase 3	Mkp3
FBgn0029152	FBgn0029152	Makorin 1	Mkrn1
FBgn0030395	FBgn0030395	Meckel syndrome, type 1	Mks1
FBgn0004687	FBgn0004687	Myosin light chain cytoplasmic	Mlc-c
FBgn0002772	FBgn0002772	Myosin alkali light chain 1	Mlc1
FBgn0002773	FBgn0002773	Myosin light chain 2	Mlc2
FBgn0034051	FBgn0034051	Myelodysplasia/myeloid leukemia factor	Mlf
FBgn0011659	FBgn0011659	Mlh1	Mlh1
FBgn0259209	FBgn0259209	Muscle LIM protein at 60A	Mlp60A
FBgn0014863	FBgn0014863	Muscle LIM protein at 84B	Mlp84B
FBgn0035049	FBgn0035049	Matrix metalloproteinase 1	Mmp1
FBgn0033438	FBgn0033438	Matrix metalloproteinase 2	Mmp2
FBgn0037301	FBgn0037301	Mms19	Mms19
FBgn0035410	FBgn0035410	myomesin and myosin binding protein	MnM
FBgn0039859	FBgn0039859	microtubule-associated Nat9	Mnat9
FBgn0031885	FBgn0031885	Menin 1	Mnn1
FBgn0052521	FBgn0052521	Membrane-bound Notch regulator	Mnr
FBgn0023215	FBgn0023215	Mnt	Mnt
FBgn0017572	FBgn0017572	Mo25	Mo25
FBgn0259481	FBgn0259481	Mob2	Mob2
FBgn0259482	FBgn0259482	MOB kinase activator 3	Mob3
FBgn0259483	FBgn0259483	MOB kinase activator 4	Mob4
FBgn0039581	FBgn0039581	Moca-cyp	Moca-cyp
FBgn0263241	FBgn0263241	Molybdenum cofactor synthesis 1	Mocs1
FBgn0260229	FBgn0260229	Molybdenum cofactor synthesis 2A	Mocs2A
FBgn0039280	FBgn0039280	Molybdenum cofactor synthesis 2B	Mocs2B
FBgn0044037	FBgn0044037	Mod(rst)B42	Mod(rst)B42
FBgn0044036	FBgn0044036	Mod(rst)D252	Mod(rst)D252
FBgn0044035	FBgn0044035	Mod(rst)D264	Mod(rst)D264
FBgn0044034	FBgn0044034	Mod(rst)E188	Mod(rst)E188
FBgn0044033	FBgn0044033	Mod(rst)K35	Mod(rst)K35
FBgn0044032	FBgn0044032	Mod(rst)K46	Mod(rst)K46
FBgn0044031	FBgn0044031	Mod(rst)K58	Mod(rst)K58
FBgn0062629	FBgn0062629	Mod(var)1025	Mod(var)1025
FBgn0062628	FBgn0062628	Mod(var)1038	Mod(var)1038
FBgn0062627	FBgn0062627	Mod(var)1044	Mod(var)1044
FBgn0062626	FBgn0062626	Mod(var)1094	Mod(var)1094
FBgn0062625	FBgn0062625	Mod(var)1116	Mod(var)1116
FBgn0062624	FBgn0062624	Mod(var)1126	Mod(var)1126
FBgn0062623	FBgn0062623	Mod(var)1128	Mod(var)1128
FBgn0062622	FBgn0062622	Mod(var)1144	Mod(var)1144
FBgn0062621	FBgn0062621	Mod(var)1173	Mod(var)1173
FBgn0062620	FBgn0062620	Mod(var)1181	Mod(var)1181
FBgn0062619	FBgn0062619	Mod(var)1200	Mod(var)1200
FBgn0062618	FBgn0062618	Mod(var)1205	Mod(var)1205
FBgn0062617	FBgn0062617	Mod(var)1227	Mod(var)1227
FBgn0062616	FBgn0062616	Mod(var)1250	Mod(var)1250
FBgn0062615	FBgn0062615	Mod(var)1259	Mod(var)1259
FBgn0062614	FBgn0062614	Mod(var)1260	Mod(var)1260
FBgn0062613	FBgn0062613	Mod(var)1294	Mod(var)1294
FBgn0062612	FBgn0062612	Mod(var)1309	Mod(var)1309
FBgn0062611	FBgn0062611	Mod(var)1310	Mod(var)1310
FBgn0062610	FBgn0062610	Mod(var)1317	Mod(var)1317
FBgn0062609	FBgn0062609	Mod(var)1322	Mod(var)1322
FBgn0062608	FBgn0062608	Mod(var)1328	Mod(var)1328
FBgn0062607	FBgn0062607	Mod(var)1356	Mod(var)1356
FBgn0062606	FBgn0062606	Mod(var)1367	Mod(var)1367
FBgn0062605	FBgn0062605	Mod(var)1420	Mod(var)1420
FBgn0062604	FBgn0062604	Mod(var)1429	Mod(var)1429
FBgn0062603	FBgn0062603	Mod(var)1444	Mod(var)1444
FBgn0062602	FBgn0062602	Mod(var)1447	Mod(var)1447
FBgn0062601	FBgn0062601	Mod(var)1453	Mod(var)1453
FBgn0062600	FBgn0062600	Mod(var)1457	Mod(var)1457
FBgn0062599	FBgn0062599	Mod(var)1474	Mod(var)1474
FBgn0062598	FBgn0062598	Mod(var)1485	Mod(var)1485
FBgn0062597	FBgn0062597	Mod(var)1515	Mod(var)1515
FBgn0062596	FBgn0062596	Mod(var)1535	Mod(var)1535
FBgn0062595	FBgn0062595	Mod(var)1539	Mod(var)1539
FBgn0062594	FBgn0062594	Mod(var)1540	Mod(var)1540
FBgn0062593	FBgn0062593	Mod(var)1551	Mod(var)1551
FBgn0062592	FBgn0062592	Mod(var)1552	Mod(var)1552
FBgn0062590	FBgn0062590	Mod(var)1602	Mod(var)1602
FBgn0062589	FBgn0062589	Mod(var)1641	Mod(var)1641
FBgn0062588	FBgn0062588	Mod(var)1650	Mod(var)1650
FBgn0062587	FBgn0062587	Mod(var)1657	Mod(var)1657
FBgn0062586	FBgn0062586	Mod(var)1658	Mod(var)1658
FBgn0062585	FBgn0062585	Mod(var)1683	Mod(var)1683
FBgn0062584	FBgn0062584	Mod(var)177	Mod(var)177
FBgn0062583	FBgn0062583	Mod(var)224	Mod(var)224
FBgn0062582	FBgn0062582	Mod(var)234	Mod(var)234
FBgn0062581	FBgn0062581	Mod(var)242	Mod(var)242
FBgn0062580	FBgn0062580	Mod(var)26	Mod(var)26
FBgn0062579	FBgn0062579	Mod(var)600	Mod(var)600
FBgn0062578	FBgn0062578	Mod(var)E1047	Mod(var)E1047
FBgn0062577	FBgn0062577	Mod(var)E1060	Mod(var)E1060
FBgn0062576	FBgn0062576	Mod(var)E113	Mod(var)E113
FBgn0062575	FBgn0062575	Mod(var)E1178	Mod(var)E1178
FBgn0062574	FBgn0062574	Mod(var)E1261	Mod(var)E1261
FBgn0062573	FBgn0062573	Mod(var)E1275	Mod(var)E1275
FBgn0062572	FBgn0062572	Mod(var)E1350	Mod(var)E1350
